#
#  conversion from RegDef.txt for
#   input design        = ppe
#   input design level  = 2
#

SECTION BITS

#design    dlevel   dir  reg_name                                           field_name                                                   format  ext_addr   rw           startbit  numbits  scope      rlm_name                                           clk_type  scanring  reset_val                                                              reset_sig  parity  pulse  reg_name_txt                                       description                                                                                        
#========= ======== ==== ================================================== ============================================================ ======= ========== ============ ========= ======== ========== ================================================== ========= ========= ====================================================================== ========== ======= ====== ================================================== =================================================================================================== 
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane1_gen5_cntl_pg          pcie_ppe_preset_rx_peak_lte_lane1_gen5                       gcr     100100100  RWX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Location of the preset values for Peak and LTE for lane1, Gen5 (PCIe Only)"                        
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane1_gen5_cntl_pg          pcie_lane1_gen5_preset_rx_ctle_peak1_peak2                   gcr     100100100  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      00000000                                                               ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1_peak2  for lane1, Gen5 (PCIe Only)"                      
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane1_gen5_cntl_pg          pcie_lane1_gen5_preset_rx_ctle_peak1                         gcr     100100100  RWX          0         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1 for lane1, Gen5 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane1_gen5_cntl_pg          pcie_lane1_gen5_preset_rx_ctle_peak2                         gcr     100100100  RWX          4         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak2 for lane1, Gen5 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane1_gen5_cntl_pg          pcie_lane1_gen5_preset_rx_lte_gain                           gcr     100100100  RWX          9         3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_gain for lane1, Gen5 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane1_gen5_cntl_pg          pcie_lane1_gen5_preset_rx_lte_zero                           gcr     100100100  RWX          13        3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_zero for lane1, Gen5 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen1_cntl_pg          pcie_ppe_preset_rx_peak_lte_lane2_gen1                       gcr     100101000  RWX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Location of the preset values for Peak and LTE for lane2, Gen1 (PCIe Only)"                        
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen1_cntl_pg          pcie_lane2_gen1_preset_rx_ctle_peak1_peak2                   gcr     100101000  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      00000000                                                               ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1_peak2  for lane2, Gen1 (PCIe Only)"                      
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen1_cntl_pg          pcie_lane2_gen1_preset_rx_ctle_peak1                         gcr     100101000  RWX          0         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1 for lane2, Gen1 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen1_cntl_pg          pcie_lane2_gen1_preset_rx_ctle_peak2                         gcr     100101000  RWX          4         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak2 for lane2, Gen1 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen1_cntl_pg          pcie_lane2_gen1_preset_rx_lte_gain                           gcr     100101000  RWX          9         3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_gain for lane2, Gen1 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen1_cntl_pg          pcie_lane2_gen1_preset_rx_lte_zero                           gcr     100101000  RWX          13        3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_zero for lane2, Gen1 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen2_cntl_pg          pcie_ppe_preset_rx_peak_lte_lane2_gen2                       gcr     100101001  RWX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Location of the preset values for Peak and LTE for lane2, Gen2 (PCIe Only)"                        
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen2_cntl_pg          pcie_lane2_gen2_preset_rx_ctle_peak1_peak2                   gcr     100101001  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      00000000                                                               ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1_peak2  for lane2, Gen2 (PCIe Only)"                      
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen2_cntl_pg          pcie_lane2_gen2_preset_rx_ctle_peak1                         gcr     100101001  RWX          0         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1 for lane2, Gen2 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen2_cntl_pg          pcie_lane2_gen2_preset_rx_ctle_peak2                         gcr     100101001  RWX          4         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak2 for lane2, Gen2 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen2_cntl_pg          pcie_lane2_gen2_preset_rx_lte_gain                           gcr     100101001  RWX          9         3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_gain for lane2, Gen2 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen2_cntl_pg          pcie_lane2_gen2_preset_rx_lte_zero                           gcr     100101001  RWX          13        3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_zero for lane2, Gen2 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen3_cntl_pg          pcie_ppe_preset_rx_peak_lte_lane2_gen3                       gcr     100101010  RWX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Location of the preset values for Peak and LTE for lane2, Gen3 (PCIe Only)"                        
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen3_cntl_pg          pcie_lane2_gen3_preset_rx_ctle_peak1_peak2                   gcr     100101010  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      00000000                                                               ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1_peak2  for lane2, Gen3 (PCIe Only)"                      
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen3_cntl_pg          pcie_lane2_gen3_preset_rx_ctle_peak1                         gcr     100101010  RWX          0         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1 for lane2, Gen3 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen3_cntl_pg          pcie_lane2_gen3_preset_rx_ctle_peak2                         gcr     100101010  RWX          4         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak2 for lane2, Gen3 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen3_cntl_pg          pcie_lane2_gen3_preset_rx_lte_gain                           gcr     100101010  RWX          9         3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_gain for lane2, Gen3 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen3_cntl_pg          pcie_lane2_gen3_preset_rx_lte_zero                           gcr     100101010  RWX          13        3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_zero for lane2, Gen3 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen4_cntl_pg          pcie_ppe_preset_rx_peak_lte_lane2_gen4                       gcr     100101011  RWX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Location of the preset values for Peak and LTE for lane2, Gen4 (PCIe Only)"                        
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen4_cntl_pg          pcie_lane2_gen4_preset_rx_ctle_peak1_peak2                   gcr     100101011  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      00000000                                                               ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1_peak2  for lane2, Gen4 (PCIe Only)"                      
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen4_cntl_pg          pcie_lane2_gen4_preset_rx_ctle_peak1                         gcr     100101011  RWX          0         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1 for lane2, Gen4 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen4_cntl_pg          pcie_lane2_gen4_preset_rx_ctle_peak2                         gcr     100101011  RWX          4         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak2 for lane2, Gen4 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen4_cntl_pg          pcie_lane2_gen4_preset_rx_lte_gain                           gcr     100101011  RWX          9         3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_gain for lane2, Gen4 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen4_cntl_pg          pcie_lane2_gen4_preset_rx_lte_zero                           gcr     100101011  RWX          13        3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_zero for lane2, Gen4 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen5_cntl_pg          pcie_ppe_preset_rx_peak_lte_lane2_gen5                       gcr     100101100  RWX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Location of the preset values for Peak and LTE for lane2, Gen5 (PCIe Only)"                        
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen5_cntl_pg          pcie_lane2_gen5_preset_rx_ctle_peak1_peak2                   gcr     100101100  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      00000000                                                               ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1_peak2  for lane2, Gen5 (PCIe Only)"                      
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen5_cntl_pg          pcie_lane2_gen5_preset_rx_ctle_peak1                         gcr     100101100  RWX          0         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1 for lane2, Gen5 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen5_cntl_pg          pcie_lane2_gen5_preset_rx_ctle_peak2                         gcr     100101100  RWX          4         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak2 for lane2, Gen5 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen5_cntl_pg          pcie_lane2_gen5_preset_rx_lte_gain                           gcr     100101100  RWX          9         3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_gain for lane2, Gen5 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane2_gen5_cntl_pg          pcie_lane2_gen5_preset_rx_lte_zero                           gcr     100101100  RWX          13        3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_zero for lane2, Gen5 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen1_cntl_pg          pcie_ppe_preset_rx_peak_lte_lane3_gen1                       gcr     100110000  RWX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Location of the preset values for Peak and LTE for lane3, Gen1 (PCIe Only)"                        
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen1_cntl_pg          pcie_lane3_gen1_preset_rx_ctle_peak1_peak2                   gcr     100110000  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      00000000                                                               ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1_peak2  for lane3, Gen1 (PCIe Only)"                      
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen1_cntl_pg          pcie_lane3_gen1_preset_rx_ctle_peak1                         gcr     100110000  RWX          0         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1 for lane3, Gen1 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen1_cntl_pg          pcie_lane3_gen1_preset_rx_ctle_peak2                         gcr     100110000  RWX          4         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak2 for lane3, Gen1 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen1_cntl_pg          pcie_lane3_gen1_preset_rx_lte_gain                           gcr     100110000  RWX          9         3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_gain for lane3, Gen1 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen1_cntl_pg          pcie_lane3_gen1_preset_rx_lte_zero                           gcr     100110000  RWX          13        3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_zero for lane3, Gen1 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen2_cntl_pg          pcie_ppe_preset_rx_peak_lte_lane3_gen2                       gcr     100110001  RWX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Location of the preset values for Peak and LTE for lane3, Gen2 (PCIe Only)"                        
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen2_cntl_pg          pcie_lane3_gen2_preset_rx_ctle_peak1_peak2                   gcr     100110001  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      00000000                                                               ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1_peak2  for lane3, Gen2 (PCIe Only)"                      
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen2_cntl_pg          pcie_lane3_gen2_preset_rx_ctle_peak1                         gcr     100110001  RWX          0         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1 for lane3, Gen2 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen2_cntl_pg          pcie_lane3_gen2_preset_rx_ctle_peak2                         gcr     100110001  RWX          4         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak2 for lane3, Gen2 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen2_cntl_pg          pcie_lane3_gen2_preset_rx_lte_gain                           gcr     100110001  RWX          9         3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_gain for lane3, Gen2 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen2_cntl_pg          pcie_lane3_gen2_preset_rx_lte_zero                           gcr     100110001  RWX          13        3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_zero for lane3, Gen2 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen3_cntl_pg          pcie_ppe_preset_rx_peak_lte_lane3_gen3                       gcr     100110010  RWX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Location of the preset values for Peak and LTE for lane3, Gen3 (PCIe Only)"                        
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen3_cntl_pg          pcie_lane3_gen3_preset_rx_ctle_peak1_peak2                   gcr     100110010  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      00000000                                                               ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1_peak2  for lane3, Gen3 (PCIe Only)"                      
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen3_cntl_pg          pcie_lane3_gen3_preset_rx_ctle_peak1                         gcr     100110010  RWX          0         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1 for lane3, Gen3 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen3_cntl_pg          pcie_lane3_gen3_preset_rx_ctle_peak2                         gcr     100110010  RWX          4         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak2 for lane3, Gen3 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen3_cntl_pg          pcie_lane3_gen3_preset_rx_lte_gain                           gcr     100110010  RWX          9         3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_gain for lane3, Gen3 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen3_cntl_pg          pcie_lane3_gen3_preset_rx_lte_zero                           gcr     100110010  RWX          13        3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_zero for lane3, Gen3 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen4_cntl_pg          pcie_ppe_preset_rx_peak_lte_lane3_gen4                       gcr     100110011  RWX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Location of the preset values for Peak and LTE for lane3, Gen4 (PCIe Only)"                        
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen4_cntl_pg          pcie_lane3_gen4_preset_rx_ctle_peak1_peak2                   gcr     100110011  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      00000000                                                               ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1_peak2  for lane3, Gen4 (PCIe Only)"                      
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen4_cntl_pg          pcie_lane3_gen4_preset_rx_ctle_peak1                         gcr     100110011  RWX          0         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1 for lane3, Gen4 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen4_cntl_pg          pcie_lane3_gen4_preset_rx_ctle_peak2                         gcr     100110011  RWX          4         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak2 for lane3, Gen4 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen4_cntl_pg          pcie_lane3_gen4_preset_rx_lte_gain                           gcr     100110011  RWX          9         3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_gain for lane3, Gen4 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen4_cntl_pg          pcie_lane3_gen4_preset_rx_lte_zero                           gcr     100110011  RWX          13        3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_zero for lane3, Gen4 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen5_cntl_pg          pcie_ppe_preset_rx_peak_lte_lane3_gen5                       gcr     100110100  RWX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Location of the preset values for Peak and LTE for lane3, Gen5 (PCIe Only)"                        
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen5_cntl_pg          pcie_lane3_gen5_preset_rx_ctle_peak1_peak2                   gcr     100110100  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      00000000                                                               ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1_peak2  for lane3, Gen5 (PCIe Only)"                      
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen5_cntl_pg          pcie_lane3_gen5_preset_rx_ctle_peak1                         gcr     100110100  RWX          0         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1 for lane3, Gen5 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen5_cntl_pg          pcie_lane3_gen5_preset_rx_ctle_peak2                         gcr     100110100  RWX          4         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak2 for lane3, Gen5 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen5_cntl_pg          pcie_lane3_gen5_preset_rx_lte_gain                           gcr     100110100  RWX          9         3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_gain for lane3, Gen5 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane3_gen5_cntl_pg          pcie_lane3_gen5_preset_rx_lte_zero                           gcr     100110100  RWX          13        3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_zero for lane3, Gen5 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane4_gen1_cntl_pg          pcie_ppe_preset_rx_peak_lte_lane4_gen1                       gcr     100111000  RWX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Location of the preset values for Peak and LTE for lane4, Gen1 (PCIe Only)"                        
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane4_gen1_cntl_pg          pcie_lane4_gen1_preset_rx_ctle_peak1_peak2                   gcr     100111000  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      00000000                                                               ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1_peak2  for lane4, Gen1 (PCIe Only)"                      
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane4_gen1_cntl_pg          pcie_lane4_gen1_preset_rx_ctle_peak1                         gcr     100111000  RWX          0         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1 for lane4, Gen1 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane4_gen1_cntl_pg          pcie_lane4_gen1_preset_rx_ctle_peak2                         gcr     100111000  RWX          4         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak2 for lane4, Gen1 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane4_gen1_cntl_pg          pcie_lane4_gen1_preset_rx_lte_gain                           gcr     100111000  RWX          9         3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_gain for lane4, Gen1 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane4_gen1_cntl_pg          pcie_lane4_gen1_preset_rx_lte_zero                           gcr     100111000  RWX          13        3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_zero for lane4, Gen1 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane4_gen2_cntl_pg          pcie_ppe_preset_rx_peak_lte_lane4_gen2                       gcr     100111001  RWX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Location of the preset values for Peak and LTE for lane4, Gen2 (PCIe Only)"                        
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane4_gen2_cntl_pg          pcie_lane4_gen2_preset_rx_ctle_peak1_peak2                   gcr     100111001  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      00000000                                                               ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1_peak2  for lane4, Gen2 (PCIe Only)"                      
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane4_gen2_cntl_pg          pcie_lane4_gen2_preset_rx_ctle_peak1                         gcr     100111001  RWX          0         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak1 for lane4, Gen2 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane4_gen2_cntl_pg          pcie_lane4_gen2_preset_rx_ctle_peak2                         gcr     100111001  RWX          4         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_ctle_peak2 for lane4, Gen2 (PCIe Only)"                             
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane4_gen2_cntl_pg          pcie_lane4_gen2_preset_rx_lte_gain                           gcr     100111001  RWX          9         3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_gain for lane4, Gen2 (PCIe Only)"                               
ppe_alias  2        rx   ppe_preset_rx_peak_lte_lane4_gen2_cntl_pg          pcie_lane4_gen2_preset_rx_lte_zero                           gcr     100111001  RWX          13        3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "Bitfield offsets for preset_rx_lte_zero for lane4, Gen2 (PCIe Only)"                               
